CORPORATE_IDENTIFICATION_NUMBER,Company_Name,Company_status,Company_class,Company_Category,Company_sub_category,DATE_OF_REGISTRATION,REGISTERED_STATE,AUTHORIZED_CAP,PAIDUP_CAPITAL,Industrial_Class,PRINCIPAL_BUSINESS_ACTIVITY_AS_PER_CIN,Registered_Office_Address,REGISTRAR_OF_COMPANIES,EMAIL_ADDR,Latest_Year_AR,Latest_Year_BS
U51109NL2000PTC006019,SEMKEZ INDUSTRIES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,09-02-00,Nagaland,10000000,0,51109,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","4-ALI,D.C.OFFICE ROAD,DIMAPUR,NAGALAND. DIMAPUR , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U51109NL2000PTC006232,SCIENTIFIC ADVANCE INSTRUMENTS & EQUIPMENTS COMPANY PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,30-06-00,Nagaland,1000000,20000,51109,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","BEHIND TOWN COMMITTEE, MKALABARI ROAD DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U51109NL2000PTC006233,SUNSHINE INSTRUMENTS & EQUIPMENTS COMPANY PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,30-06-00,Nagaland,1000000,200000,51109,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","JAIN TEMPLE ROADDIMAPUR NAGALAND , Dimapur Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U51109NL2000PTC006259,STERN (INDIA) PLANTATION & MARKETING PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,25-07-00,Nagaland,200000,3000,51109,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","RENGMA CHURCH BUILDINGKHERMAHAL DIMAPUR NAGALAND , Dimapur Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U51219NL2007PTC008244,V.V. AGRICULTURAL & ALLIED SERVICES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,02-08-07,Nagaland,6000000,100000,51219,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","NAHARBARI PURANA BAZAR DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,sanjayseemajain@yahoo.co.in,31-03-08,31-03-08
U51228NL2007PTC008237,RENMSSANCE ENTERPRISES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,05-04-07,Nagaland,1000000,130000,51228,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","211, FELLOWSHIP COLONY DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,rnvco@rediffmail.com,31-03-09,31-03-09
U51228NL2007PTC008238,REDEMTION ENTERPRISES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,06-04-07,Nagaland,1000000,150000,51228,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","THONGO ENCLAVE DUNCAN BASTI DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,rnvco@rediffmail.com,31-03-09,31-03-09
U51393NL2005PTC007821,SANGREN TRADING PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,21-07-05,Nagaland,500000,100000,51393,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","HALF NAGARJANDIMAPUR NAGALAND , Unclassified NL 000000",RoC-Shillong,akansanju@gmail.com,NA,NA
U51399NL2007PTC008247,AMENTO AND ALHOSHE MARKETING PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,12-11-07,Nagaland,500000,0,51399,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","PURANA BAZAR DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,ranadhirpal@gmail.com,NA,NA
U51433NL2016PTC008390,BAZARI STEELS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-01-16,Nagaland,30000000,30000000,51433,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","HOUSE NO. 02, WARD 18, G.S.ROAD NEAR RAM JANKI HIGHER SECONDARY SCHOOL DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,bazaristeelspvtltd@gmail.com,31-03-20,31-03-20
U51501NL2008PTC008374,CSA CORPORATION PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,12-08-08,Nagaland,50000000,7437500,51501,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","H NO. 297, IST FLOOR 17, AOYIMKUM VILLAGE DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,csacorporation@outlook.com,31-03-20,31-03-20
U51503NL2015PTC008379,CHENO TRADING PRIVATE LIMITED,Under Process of Striking off,Private,Company limited by Shares,Non-govt company,02-03-15,Nagaland,500000,100000,51503,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","C/O - SHRI JOHN TOMPANG ADC COLONY MON , Mon Unclassified NL 798621",RoC-Shillong,supongkonyak@yahoo.com,NA,NA
U51505NL2014PTC008364,GURAS MARKETING PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,30-01-14,Nagaland,1000000,400000,51505,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","NBC P BOX 345 THAHEKHU VILL DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,gurasmarketing@gmail.com,31-03-15,31-03-15
U51900NL2014PTC008373,KIBAMI ENTERPRISE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,09-10-14,Nagaland,1000000,100000,51900,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","121 RIVER BELT COLONY P.O.- DIMAPUR DIMAPUR , Unclassified NL 797112",RoC-Shillong,NA,31-03-19,31-03-19
U51909NL1973SGC001411,NAGALAND INDUSTRIAL RAW MATERIALS&SUPPLY CORPORATION LTD,Active,Private,Company limited by Shares,State Govt company,28-03-73,Nagaland,20000000,1028000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","NEW INDUSTRIAL ESTATE, DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,md_nirm@yahoo.com,31-03-14,31-03-18
U51909NL1991PTC003638,PREET EXPORTERS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,18-12-91,Nagaland,2500000,400000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","GURUMUK BUILDING GURU DUWARAAROAD DIMAPUR NAGALAND , Kohima Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U51909NL1992PTC003792,MODERN TIMBERS PVT. LTD.,Strike Off,Private,Company limited by Shares,Non-govt company,27-10-92,Nagaland,200000,21000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","CITY TOWERS CIRCULAR ROAD,DIMAPUR NAGALAND, , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U51909NL1996PTC004823,NUMEN ENTERPRISES PVT LTD,Active,Private,Company limited by Shares,Non-govt company,26-07-96,Nagaland,10000000,6487000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","21 2 MILES KOHIMA ROADDIMAPUR DIST KOHIMA 10 NAGALAND , Kohima Unclassified NL 797112",RoC-Shillong,nbl2009@rediffmail.com,31-03-20,31-03-20
U51909NL1996PTC004827,SUBHAM TRADERS PVT LTD.,Strike Off,Private,Company limited by Shares,Non-govt company,06-08-96,Nagaland,500000,20000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","ARMY SUPPLY ROAD.DHOBINALA. DIMAPUR. DIST KOHIMA NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U51909NL1997PTC005104,EZUNG ENTERPRISES PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,24-06-97,Nagaland,5000000,3000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","BAYAVU HILL KOHIMAPOST BOX KOHIMA NAGALAND , Kohima Unclassified NL 797001",RoC-Shillong,NA,NA,NA
U51909NL1997PTC005149,BAHUBALI TRADING COMPANY INDIA PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,12-08-97,Nagaland,2500000,200000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","KALIBARI ROADDIMAPUR KOHIMA NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U51909NL1998PTC005583,SIEDZE FINANCE AND INVESTMENT PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,11-11-98,Nagaland,2500000,22500,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","CATHOLIC PUBLICATION CENTRED BLOCK POST BOX NO 219 KOHIMA NAGALAND , Kohima Unclassified NL 797001",RoC-Shillong,NA,NA,NA
U51909NL2001PTC006468,KAHO TRADING COMPANY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-03-01,Nagaland,3000000,3000000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","WESTERN MOTORSN H 39 NAHABBARI DIMAPUR NAGALAND , Unclassified NL 797112",RoC-Shillong,akansanju@gmail.com,31-03-12,31-03-12
U51909NL2001PTC006520,RIVERLIFE ENTERPRISES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,22-05-01,Nagaland,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","PURNA BAZARDIMAPUR DIMAPUR NAGALAND , Dimapur Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U51909NL2006PTC008231,ATSOLU AGRO FOODS AND LIVE STOCK MARKETING PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,21-09-06,Nagaland,1000000,0,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","OLD MINISTERS HILL KOHIMA , Unclassified NL 797001",RoC-Shillong,ranadhirpal@sancharnet.in,NA,NA
U51909NL2007PTC008239,KASHLIWAL ENTERPRISES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-04-07,Nagaland,2500000,2500000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","KAILASH CHAND KISHORE KUMAR OLD DAILY MARKET DIMAPUR , Unclassified NL 797112",RoC-Shillong,kkashliwal@gmail.com,31-03-19,31-03-19
U51909NL2009PTC008260,SARAMATI COMMERCIAL PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,15-10-09,Nagaland,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","POLE KHEZHEI MARKET COMPLEX N.L. ROAD DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,surindersujata@yahoo.co.in,31-03-12,31-03-12
U51909NL2009PTC008262,SARAMATI MERCANTILE PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,15-10-09,Nagaland,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","POLE KHEZHEI MARKET COMPLEX N.L. ROAD DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,surindersujata@yahoo.co.in,31-03-12,31-03-12
U51909NL2009PTC008263,BISON MULTITRADE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-12-09,Nagaland,500000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","AKROLU COMPLEX,1ST FLOOR OPPOSITE STATE BANK OF INDIA,PURANA BAZAR DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,bijoy_garg@yahoo.co.in,NA,NA
U51909NL2010PTC008268,PATKAI TRADECOM PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-03-10,Nagaland,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","HOUSE NO.176, DAROGAPATHAR, TWO AND HALF MILE DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,akansanju@gmail.com,NA,NA
U51909NL2010PTC008278,EVEREADY MARKET DEVELOPERS & RESEARCHERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,26-07-10,Nagaland,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","G.S. ROAD, DIMAPUR , Unclassified NL 797112",RoC-Shillong,bothram2001@yahoo.co.in,31-03-14,31-03-14
U51909NL2010PTC008283,ALDER INDIA ENTERPRISES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,22-10-10,Nagaland,1000000,600000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","CIRCULAR ROAD OPP TATA PARKING DIMAPUR , Unclassified NL 797112",RoC-Shillong,alderindia@gmail.com,31-03-14,31-03-14
U51909NL2010PTC008288,LOOKEAST ENTRADE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-12-10,Nagaland,500000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","DAROGAPATHAR, 2 1/2 MILE, KOHIMA ROAD DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,vacclients@gmail.com,NA,NA
U51909NL2011PTC008290,BROAD HORIZON ENTERPRISES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,07-02-11,Nagaland,10000000,2637500,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","KAILASH CHAND KISHORE KUMAR OLD DAILY MARKET DIMAPUR , Unclassified NL 797112",RoC-Shillong,kkashliwal@gmail.com,31-03-19,31-03-19
U51909NL2012PTC008320,BLACK & WHITE ENTRADE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-03-12,Nagaland,300000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","C/o Kohima Printing Press Near AOC, Imphal Road Kohima , Kohima Unclassified NL 797001",RoC-Shillong,akansanju@gmail.com,NA,NA
U51909NL2012PTC008329,GREENFIELD MINERAL TRADING PRIVATELIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,25-10-12,Nagaland,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","C/O B.ALAM MOZUYUNG WARD TULI PAPER NAGAR MOKOKCHUNG , Mokokchung Unclassified NL 798640",RoC-Shillong,casalilagarwal@gmail.com,NA,NA
U51909NL2012PTC008332,DOYANG COMMERCIALS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,07-11-12,Nagaland,500000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","H NO 55 SEMA TILLA DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,DINESH.X.SHARMA@GMAIL.COM,NA,NA
U51909NL2012PTC008333,BOOST HI-TECH PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,09-11-12,Nagaland,500000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","H. NO. 366, OPP S M COLLEGE ADC COURT ROAD, DUNCAN DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,str_udz@yahoo.com,NA,NA
U51909NL2016PTC008399,REANIMATE SOLUTIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,18-03-16,Nagaland,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","HOUSE NO. 32, HMC SCHOOL MIDLAND, WARD NO. 14 DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,citycollegedimapur@gmail.com,NA,NA
U51909NL2018PTC013460,JOC ELECTRONICS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,22-10-18,Nagaland,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","DIGITAL PLAZA, OPP. ST MARY MONTESSORI NYAMO LOTHA ROAD DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,amitjain007@gmail.com,NA,NA
U51909NL2020PTC013506,NUH FUTURISTIC PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,07-01-20,Nagaland,100000,10000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","C/O SARA NUH MIDDLE COLONY PURANA BAZAAR DIMAPUR , Dimapur Unclassified NL 797116",RoC-Shillong,meyiete@gmail.com,NA,NA
U52100NL2008PTC008256,ADVERTEX MARKETING PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,19-12-08,Nagaland,200000,0,52100,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods","104-A METRO APARTMENTS (TOP FLOOR) BURMA CAMP DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,aditya@advertexmarketing.com,NA,NA
U52100NL2020PTC013505,AWESOME BUTCHER PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,07-01-20,Nagaland,1000000,200000,52100,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods","C/O T CHANUNGA RENTHELIE, HOUSE NO 143 KHUZAMA LANE, BLOCK-III CHUMUKEDIMA DIMAPUR , Dimapur Unclassified NL 797103",RoC-Shillong,awesomebutcher@gmail.com,NA,NA
U52200NL2021PTC013566,PFUTSERO FARM PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-03-21,Nagaland,100000,10000,52200,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods","B-32, OFFICER HILL, KOHIMA KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,izodvadeo@gmail.com,NA,NA
U52208NL1995PTC004497,ARUNACHAL LIQUORS PVT LTD,Active,Private,Company limited by Shares,Non-govt company,10-07-95,Nagaland,50000000,10000000,52208,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods","122 FELLOWSHIP COLONY, DUNCAN BASTI, DIMAPUR , Unclassified NL 797112",RoC-Shillong,manik.bhawal@gmail.com,31-03-20,31-03-20
U52209NL1996PTC004695,SHRI BAHUBALI TRADERS PVT LTD,Active,Private,Company limited by Shares,Non-govt company,26-02-96,Nagaland,5000000,3860000,52209,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods","KALI BARI ROADDIMAPUR NAGALAND , Unclassified NL 797112",RoC-Shillong,sanjaybinaykia@gmail.com,31-03-20,31-03-20
U52320NL2011PTC008298,INCREDIBLE MERCANDISE PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,11-07-11,Nagaland,500000,100000,52320,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods","PECE KHEZHEI MARKET COMPLEX NL ROAD DIMAPUR , Unclassified NL 797112",RoC-Shillong,SUJATASURINDER@GMAIL.COM,31-03-16,31-03-16
U52321NL2011PTC008299,R P TRADEMART PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,11-07-11,Nagaland,500000,100000,52321,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods","PECE KHEZHEI MARKET COMPLEX N L ROAD, DIMAPUR , Unclassified NL 797112",RoC-Shillong,KMRDINESH@gmail.com,31-03-16,31-03-16
U52399NL2010PTC008277,AETHER TRADEX PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-07-10,Nagaland,30000000,2660110,52399,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods","122 FELLOWSHIP COLONY, DUNCAN BASTI, DIMAPUR , Unclassified NL 797112",RoC-Shillong,karansharma_11@hotmail.com,31-03-20,31-03-20
U52399NL2013PTC008362,JA DREAM TRADING PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,05-12-13,Nagaland,500000,200000,52399,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods","House No.218, Lhomithi Village, Signal Basti, Near Ashli Gas Agency, Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,sjosimuddin999@gmail.com,NA,NA
U52399NL2020PTC013549,ZAKARWE MARKETING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,14-12-20,Nagaland,1500000,200000,52399,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods","House No.584 Model Village 5th Mile B-khel, Near Faith Hospital Petrol Pump Dimapur , Dimapur Unclassified NL 797115",RoC-Shillong,Info@zakarwe.com,NA,NA
U52500NL2016PTC013402,ATILA FOOD MARKETING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-05-16,Nagaland,100000,100000,52500,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods","H NO 100 LENGRIJAN DIMAPUR DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,aonukshijamir@gmail.com,NA,NA
U52520NL2019PTC013479,WALANSEN TRADING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,01-05-19,Nagaland,100000,100000,52520,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods","H/NO. C 452 LOWER CHANDMARI KOHIMA KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,watsrudy@gmail.com,NA,NA
U52609NL2017PTC013434,SPOT GROWTH BUSINESS INFRA PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,01-06-17,Nagaland,100000,100000,52609,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods","GB HNO. 1, WESTYARD COLONY, NR WESTYARD SBI ATM, DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,roc@taxtoday.in,31-03-18,31-03-18
U52609NL2019OPC013488,IUSEW (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,30-07-19,Nagaland,1000000,100000,52609,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods","C/o - Sudiba Sangtam, House No 13 Sub Jail Jn, P.O - Dimapur DIMAPUR , Dimapur Unclassified NL 797113",RoC-Shillong,taxbrb@gmail.com,NA,NA
U52609NL2020PTC013510,UNITED DREAMS INDUSTRIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,17-02-20,Nagaland,1000000,100000,52609,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods","H/N 16A Ward-9, Lane-1 Nr Kachari Church, Chumukedima DIMAPUR , Dimapur Unclassified NL 797103",RoC-Shillong,QUINKERAK79@GMAIL.COM,NA,NA
